Employee_ID,First_Name,Last_Name,Full Name,Age,Department,Region ,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work
EMP1387,Grace,Davis,Grace Davis,25,HR,Nevada,Active,07/12/2023,110625.52,grace.davis@example.com,2967188396,Excellent,TRUE
EMP1388,Frank,Smith,Frank Smith,30,DevOps,Florida,Inactive,18/10/2020,90419.79,frank.smith@example.com,7457314414,Average,TRUE
EMP1389,Grace,Smith,Grace Smith,40,Finance,Texas,Pending,15/06/2024,111608.76,grace.smith@example.com,8331170302,Good,TRUE
EMP1390,Eva,Williams,Eva Williams,35,Finance,Florida,Inactive,06/04/2023,50173.12,eva.williams@example.com,7637153987,Poor,FALSE
EMP1391,Bob,Williams,Bob Williams,40,DevOps,Nevada,Pending,03/01/2022,109507.44,bob.williams@example.com,5472812355,Good,FALSE
EMP1392,Grace,Garcia,Grace Garcia,30,Finance,New York,Inactive,03/07/2021,72600.56,grace.garcia@example.com,7983631461,Excellent,FALSE
EMP1393,Charlie,Garcia,Charlie Garcia,,Finance,California,Pending,10/04/2024,53388.65,charlie.garcia@example.com,4912711306,Poor,TRUE
EMP1394,Heidi,Williams,Heidi Williams,25,Cloud Tech,New York,Inactive,23/07/2022,50047.32,heidi.williams@example.com,2407875417,Good,FALSE
EMP1395,David,Brown,David Brown,30,DevOps,California,Active,25/11/2024,115290.79,david.brown@example.com,1563268684,Poor,FALSE
EMP1396,Frank,Garcia,Frank Garcia,35,Cloud Tech,California,Pending,21/08/2023,61586.76,frank.garcia@example.com,745106633,Excellent,FALSE
EMP1397,Eva,Miller,Eva Miller,30,Finance,Nevada,Active,12/12/2023,56662.86,eva.miller@example.com,3629489785,Average,TRUE
EMP1398,Bob,Garcia,Bob Garcia,30,Sales,New York,Pending,24/10/2023,N/A,bob.garcia@example.com,1031310093,Excellent,TRUE
EMP1399,Frank,Smith,Frank Smith,25,Finance,Nevada,Active,05/09/2022,54957.98,frank.smith@example.com,3181439665,Excellent,TRUE
EMP1400,Bob,Garcia,Bob Garcia,25,HR,California,Inactive,07/10/2020,76790.47,bob.garcia@example.com,1347323548,Excellent,TRUE
EMP1401,Charlie,Brown,Charlie Brown,30,Cloud Tech,Illinois,Pending,18/01/2020,92722.35,charlie.brown@example.com,4012897431,Excellent,FALSE
EMP1402,Frank,Williams,Frank Williams,30,DevOps,Nevada,Active,23/04/2022,93125.32,frank.williams@example.com,5122572075,Average,FALSE
EMP1403,David,Smith,David Smith,25,Cloud Tech,New York,Active,22/04/2023,101100.64,david.smith@example.com,5024120956,Average,FALSE
EMP1404,Grace,Garcia,Grace Garcia,35,Admin,New York,Inactive,13/08/2023,55897.41,grace.garcia@example.com,9073710093,Poor,FALSE
EMP1405,Eva,Brown,Eva Brown,25,DevOps,California,Active,26/11/2022,92484.88,eva.brown@example.com,3882211456,Good,TRUE
EMP1406,Grace,Miller,Grace Miller,35,DevOps,Texas,Active,10/10/2022,77011.99,grace.miller@example.com,7584745704,Average,TRUE
EMP1407,Bob,Garcia,Bob Garcia,,Cloud Tech,California,Inactive,27/09/2020,77078.68,bob.garcia@example.com,4589714801,Average,TRUE
EMP1408,Grace,Brown,Grace Brown,35,Sales,Nevada,Active,11/04/2024,82971.02,grace.brown@example.com,6325703964,Good,FALSE
EMP1409,Bob,Miller,Bob Miller,25,Sales,Texas,Active,20/06/2021,65102.01,bob.miller@example.com,3136148781,Average,TRUE
EMP1410,Grace,Williams,Grace Williams,,HR,Nevada,Pending,23/10/2022,103697.7,grace.williams@example.com,4556964429,Excellent,TRUE
EMP1411,Grace,Garcia,Grace Garcia,25,DevOps,Illinois,Pending,15/06/2023,60687.63,grace.garcia@example.com,9859167953,Excellent,FALSE
EMP1412,Bob,Miller,Bob Miller,,Admin,New York,Pending,31/10/2021,77351.21,bob.miller@example.com,1072728497,Good,FALSE
EMP1413,Bob,Smith,Bob Smith,35,DevOps,Florida,Pending,29/09/2024,66704.62,bob.smith@example.com,2474140702,Poor,TRUE
EMP1414,Grace,Williams,Grace Williams,25,Finance,Illinois,Pending,22/04/2020,71650.3,grace.williams@example.com,4910740649,Poor,TRUE
EMP1415,Charlie,Smith,Charlie Smith,25,Cloud Tech,Nevada,Active,07/12/2023,50794.54,charlie.smith@example.com,425488213,Good,TRUE
EMP1416,Frank,Jones,Frank Jones,,Sales,Nevada,Inactive,07/12/2020,76030.86,frank.jones@example.com,2369143074,Good,TRUE
EMP1417,Eva,Johnson,Eva Johnson,25,Cloud Tech,California,Inactive,11/07/2021,86669.79,eva.johnson@example.com,3666144941,Excellent,TRUE
EMP1418,Bob,Garcia,Bob Garcia,40,Finance,Illinois,Inactive,23/04/2020,84972.7,bob.garcia@example.com,9659234267,Poor,TRUE
EMP1419,Frank,Miller,Frank Miller,30,HR,Texas,Pending,12/10/2023,100594.49,frank.miller@example.com,3441497825,Average,FALSE
EMP1420,Alice,Johnson,Alice Johnson,25,Cloud Tech,New York,Active,24/08/2022,75478.35,alice.johnson@example.com,6128758574,Excellent,FALSE
EMP1421,Charlie,Johnson,Charlie Johnson,25,Sales,Nevada,Pending,04/09/2023,79355.85,charlie.johnson@example.com,6766708060,Good,FALSE
EMP1422,Grace,Miller,Grace Miller,35,HR,Texas,Pending,02/02/2022,58358.07,grace.miller@example.com,2943985297,Poor,TRUE
EMP1423,Alice,Williams,Alice Williams,30,Admin,Illinois,Active,01/04/2022,54824.85,alice.williams@example.com,9406260786,Average,FALSE
EMP1424,Eva,Garcia,Eva Garcia,35,HR,Texas,Pending,24/07/2022,50557.84,eva.garcia@example.com,104159148,Average,TRUE
EMP1425,Eva,Jones,Eva Jones,,Admin,Florida,Inactive,26/04/2023,118030.04,eva.jones@example.com,7501980381,Excellent,TRUE
EMP1426,David,Smith,David Smith,,Admin,New York,Active,19/04/2022,51673.72,david.smith@example.com,8723244078,Poor,FALSE
EMP1427,Alice,Brown,Alice Brown,35,Cloud Tech,Nevada,Inactive,04/10/2024,101665.79,alice.brown@example.com,3110291812,Poor,TRUE
EMP1428,David,Smith,David Smith,,Admin,Florida,Inactive,02/05/2020,118079.15,david.smith@example.com,3170876013,Good,TRUE
EMP1429,Eva,Brown,Eva Brown,25,Cloud Tech,New York,Pending,25/04/2022,99059.28,eva.brown@example.com,6723849790,Poor,FALSE
EMP1430,Bob,Smith,Bob Smith,,Cloud Tech,Illinois,Active,29/07/2023,107397.4,bob.smith@example.com,6202232882,Poor,FALSE
EMP1431,Alice,Miller,Alice Miller,40,DevOps,New York,Active,20/08/2021,68269.37,alice.miller@example.com,7744197545,Excellent,FALSE
EMP1432,Grace,Jones,Grace Jones,35,HR,Florida,Inactive,23/04/2021,55228.12,grace.jones@example.com,6176620470,Poor,TRUE
EMP1433,Bob,Garcia,Bob Garcia,30,Cloud Tech,New York,Inactive,12/08/2022,71982.33,bob.garcia@example.com,9609409704,Average,FALSE
EMP1434,Frank,Brown,Frank Brown,30,Finance,California,Inactive,26/06/2021,109673.75,frank.brown@example.com,2774025882,Excellent,FALSE
EMP1435,Eva,Garcia,Eva Garcia,,Cloud Tech,New York,Inactive,30/10/2020,56384.9,eva.garcia@example.com,5868122594,Excellent,TRUE
EMP1436,Frank,Garcia,Frank Garcia,40,Sales,Texas,Pending,04/09/2021,68211.68,frank.garcia@example.com,7244617678,Good,FALSE
EMP1437,Alice,Garcia,Alice Garcia,40,Finance,Illinois,Pending,31/01/2023,67489.68,alice.garcia@example.com,2988425994,Poor,FALSE
EMP1438,Charlie,Davis,Charlie Davis,25,Cloud Tech,Texas,Active,24/09/2020,63869.31,charlie.davis@example.com,9961002310,Good,FALSE
EMP1439,Bob,Williams,Bob Williams,,Sales,California,Active,14/02/2020,119801.3,bob.williams@example.com,7753312660,Average,TRUE
EMP1440,Heidi,Smith,Heidi Smith,30,Cloud Tech,California,Active,28/03/2020,115959.65,heidi.smith@example.com,941017589,Excellent,TRUE
EMP1441,Grace,Garcia,Grace Garcia,40,Finance,Texas,Inactive,31/10/2023,79866.48,grace.garcia@example.com,2517629832,Excellent,TRUE
EMP1442,Charlie,Smith,Charlie Smith,35,HR,Florida,Active,11/03/2020,92987.46,charlie.smith@example.com,4774332682,Excellent,TRUE
EMP1443,Eva,Garcia,Eva Garcia,40,Finance,Illinois,Inactive,04/05/2020,56140.51,eva.garcia@example.com,1901302055,Average,FALSE
EMP1444,Grace,Brown,Grace Brown,30,DevOps,Illinois,Active,15/07/2023,119586.11,grace.brown@example.com,9815287338,Average,TRUE
EMP1445,Alice,Williams,Alice Williams,40,DevOps,California,Inactive,20/01/2023,104700.46,alice.williams@example.com,7855982175,Good,TRUE
EMP1446,Frank,Williams,Frank Williams,40,HR,New York,Active,15/10/2021,91798.14,frank.williams@example.com,6191284116,Good,FALSE
EMP1447,Eva,Miller,Eva Miller,25,Finance,Illinois,Inactive,19/04/2024,90879.22,eva.miller@example.com,3098503445,Good,FALSE
EMP1448,Charlie,Davis,Charlie Davis,25,Admin,Nevada,Active,29/06/2021,87358.27,charlie.davis@example.com,5124189388,Poor,FALSE
EMP1449,Alice,Miller,Alice Miller,30,Sales,Florida,Inactive,14/09/2024,119407.93,alice.miller@example.com,8469081973,Excellent,TRUE
EMP1450,David,Miller,David Miller,,HR,Nevada,Pending,04/01/2022,113978.6,david.miller@example.com,56435022,Excellent,TRUE
EMP1451,Frank,Miller,Frank Miller,,Sales,New York,Pending,20/01/2021,108568.78,frank.miller@example.com,8503719904,Good,TRUE
EMP1452,Heidi,Miller,Heidi Miller,,HR,New York,Inactive,18/03/2020,56318.02,heidi.miller@example.com,1699187239,Excellent,FALSE
EMP1453,David,Miller,David Miller,25,Sales,Florida,Active,10/11/2021,114252.73,david.miller@example.com,1078356742,Good,FALSE
EMP1454,Charlie,Jones,Charlie Jones,35,DevOps,New York,Inactive,01/05/2020,51533.9,charlie.jones@example.com,3896086,Poor,TRUE
EMP1455,Charlie,Williams,Charlie Williams,25,Sales,California,Active,04/02/2022,99317.66,charlie.williams@example.com,662668216,Poor,FALSE
EMP1456,Bob,Miller,Bob Miller,35,HR,California,Active,18/11/2020,101264.64,bob.miller@example.com,1955356032,Average,FALSE
EMP1457,Heidi,Garcia,Heidi Garcia,35,Admin,Nevada,Pending,21/11/2023,112272.02,heidi.garcia@example.com,1903689002,Poor,FALSE
EMP1458,Frank,Williams,Frank Williams,30,DevOps,Illinois,Active,13/02/2022,71477.63,frank.williams@example.com,102724054,Good,TRUE
EMP1459,Charlie,Williams,Charlie Williams,30,DevOps,Texas,Pending,19/03/2023,77412.1,charlie.williams@example.com,9342967110,Poor,FALSE
EMP1460,Alice,Johnson,Alice Johnson,30,Sales,California,Pending,28/03/2021,94775.27,alice.johnson@example.com,4837537457,Average,FALSE
EMP1461,Heidi,Jones,Heidi Jones,30,HR,Nevada,Active,02/05/2021,74276.71,heidi.jones@example.com,4384588104,Excellent,TRUE
EMP1462,Bob,Miller,Bob Miller,35,Finance,Texas,Inactive,05/03/2021,67467.86,bob.miller@example.com,6974132833,Good,TRUE
EMP1463,Eva,Smith,Eva Smith,25,DevOps,Texas,Active,01/03/2022,80675.41,eva.smith@example.com,8315203770,Excellent,FALSE
EMP1464,Charlie,Brown,Charlie Brown,40,Finance,Florida,Inactive,23/01/2023,76274.33,charlie.brown@example.com,704496409,Average,FALSE
EMP1465,David,Davis,David Davis,30,Finance,Texas,Active,26/08/2021,51405.46,david.davis@example.com,4967066702,Average,TRUE
EMP1466,Bob,Garcia,Bob Garcia,25,HR,New York,Inactive,25/11/2020,101238.96,bob.garcia@example.com,3626804084,Average,TRUE
EMP1467,Bob,Smith,Bob Smith,35,Sales,Illinois,Inactive,13/12/2023,52169.52,bob.smith@example.com,954930595,Excellent,FALSE
EMP1468,Charlie,Jones,Charlie Jones,,Finance,New York,Active,26/07/2020,73176.62,charlie.jones@example.com,6018648768,Excellent,FALSE
EMP1469,Grace,Brown,Grace Brown,,DevOps,Nevada,Pending,27/06/2021,96241.85,grace.brown@example.com,9842673203,Excellent,FALSE
EMP1470,Bob,Jones,Bob Jones,25,Finance,Illinois,Pending,16/09/2024,84366.38,bob.jones@example.com,4138459608,Excellent,FALSE
EMP1471,Alice,Garcia,Alice Garcia,40,Cloud Tech,California,Pending,04/07/2023,92015.09,alice.garcia@example.com,4544901494,Average,TRUE
EMP1472,Alice,Williams,Alice Williams,30,Admin,Nevada,Inactive,16/06/2020,83149.95,alice.williams@example.com,4277070704,Average,FALSE
EMP1473,Grace,Brown,Grace Brown,40,Finance,Nevada,Inactive,05/07/2020,94930.65,grace.brown@example.com,7836091497,Good,FALSE
EMP1474,Frank,Williams,Frank Williams,40,HR,New York,Inactive,01/04/2020,68430.72,frank.williams@example.com,5172444722,Good,TRUE
EMP1475,David,Garcia,David Garcia,35,Sales,Texas,Active,20/03/2024,98752.97,david.garcia@example.com,2290310286,Excellent,FALSE
EMP1476,Frank,Smith,Frank Smith,,Finance,Illinois,Active,07/02/2023,54268.86,frank.smith@example.com,9508304404,Poor,TRUE
EMP1477,Grace,Garcia,Grace Garcia,,DevOps,Florida,Pending,10/12/2024,66494.94,grace.garcia@example.com,8093511870,Poor,FALSE
EMP1478,Grace,Smith,Grace Smith,25,Sales,Illinois,Pending,27/06/2024,90003.98,grace.smith@example.com,8133595615,Average,FALSE
EMP1479,Charlie,Brown,Charlie Brown,25,Finance,New York,Active,09/03/2021,106592.25,charlie.brown@example.com,4205955656,Average,TRUE
EMP1480,Grace,Brown,Grace Brown,25,DevOps,Florida,Active,11/08/2024,93905.83,grace.brown@example.com,4902504289,Average,TRUE
EMP1481,Eva,Miller,Eva Miller,35,DevOps,Texas,Active,05/03/2022,88945.49,eva.miller@example.com,1935889535,Good,FALSE
EMP1482,Eva,Jones,Eva Jones,,Finance,Texas,Pending,30/06/2023,91130.33,eva.jones@example.com,9026113988,Good,FALSE
EMP1483,Bob,Miller,Bob Miller,40,Admin,New York,Pending,19/04/2023,90787.4,bob.miller@example.com,8681809787,Average,FALSE
EMP1484,Bob,Jones,Bob Jones,25,Sales,Texas,Inactive,11/11/2024,87494.34,bob.jones@example.com,7543943534,Average,TRUE
EMP1485,Grace,Miller,Grace Miller,35,Finance,Nevada,Inactive,17/03/2023,92627.35,grace.miller@example.com,3751376514,Average,FALSE
EMP1486,Eva,Williams,Eva Williams,40,Admin,Illinois,Pending,26/10/2023,98556.29,eva.williams@example.com,8815793762,Poor,TRUE
EMP1487,Frank,Brown,Frank Brown,30,Cloud Tech,Nevada,Inactive,04/07/2021,112792.2,frank.brown@example.com,9283692943,Good,TRUE
EMP1488,Eva,Smith,Eva Smith,35,HR,Florida,Pending,03/11/2023,56875.22,eva.smith@example.com,5511668296,Poor,FALSE
EMP1489,Charlie,Jones,Charlie Jones,35,DevOps,Florida,Inactive,05/07/2021,101015.96,charlie.jones@example.com,3270216486,Poor,TRUE
EMP1490,Bob,Garcia,Bob Garcia,30,Finance,New York,Inactive,26/02/2024,83912.22,bob.garcia@example.com,1206021287,Average,FALSE
EMP1491,Frank,Jones,Frank Jones,25,Sales,New York,Active,29/09/2021,99669.86,frank.jones@example.com,6652683414,Average,FALSE
EMP1492,Alice,Smith,Alice Smith,30,Admin,New York,Active,25/05/2021,52314.97,alice.smith@example.com,5999101575,Excellent,FALSE
EMP1493,Frank,Miller,Frank Miller,30,HR,California,Inactive,31/10/2022,77785.96,frank.miller@example.com,7647229811,Excellent,FALSE
EMP1494,Alice,Jones,Alice Jones,30,HR,Florida,Pending,02/07/2022,62430.86,alice.jones@example.com,995765727,Poor,FALSE
EMP1495,Frank,Davis,Frank Davis,35,Admin,California,Pending,28/08/2024,98219.54,frank.davis@example.com,9413475097,Good,TRUE
EMP1496,Grace,Williams,Grace Williams,25,Admin,Illinois,Active,21/10/2024,65494.58,grace.williams@example.com,8986456521,Average,TRUE
EMP1497,David,Brown,David Brown,35,DevOps,Florida,Pending,11/02/2020,110524.1,david.brown@example.com,368499514,Average,FALSE
EMP1498,Alice,Smith,Alice Smith,40,Admin,Nevada,Active,16/05/2023,106060.54,alice.smith@example.com,4214477323,Poor,FALSE
EMP1499,Eva,Brown,Eva Brown,35,Finance,Florida,Inactive,29/07/2022,67639.91,eva.brown@example.com,4913421387,Excellent,TRUE
EMP1500,Grace,Davis,Grace Davis,,Cloud Tech,Texas,Pending,18/09/2023,117653.98,grace.davis@example.com,2090883069,Good,TRUE
EMP1501,Eva,Jones,Eva Jones,35,DevOps,Texas,Inactive,10/05/2020,73539.86,eva.jones@example.com,5349678273,Excellent,TRUE
EMP1502,Frank,Jones,Frank Jones,35,HR,Nevada,Pending,27/08/2023,70915.38,frank.jones@example.com,1176741240,Excellent,TRUE
EMP1503,David,Garcia,David Garcia,25,Sales,Florida,Pending,16/10/2021,97652.9,david.garcia@example.com,5131528546,Excellent,FALSE
EMP1504,Heidi,Davis,Heidi Davis,35,HR,Florida,Inactive,06/03/2022,101571.25,heidi.davis@example.com,8150618537,Excellent,FALSE
EMP1505,David,Smith,David Smith,35,DevOps,Nevada,Active,06/11/2023,87424.46,david.smith@example.com,32963346,Average,TRUE
EMP1506,Frank,Garcia,Frank Garcia,,HR,New York,Pending,30/11/2024,89077.36,frank.garcia@example.com,2727423182,Average,FALSE
EMP1507,Heidi,Williams,Heidi Williams,30,DevOps,California,Pending,13/07/2024,89132.22,heidi.williams@example.com,617893205,Excellent,TRUE
EMP1508,Frank,Garcia,Frank Garcia,25,Admin,California,Active,04/03/2024,111000.26,frank.garcia@example.com,4969357823,Good,FALSE
EMP1509,Frank,Johnson,Frank Johnson,35,HR,Illinois,Inactive,07/08/2022,109584.97,frank.johnson@example.com,3477695873,Poor,TRUE
EMP1510,Bob,Smith,Bob Smith,40,Admin,Illinois,Active,11/11/2024,97648.84,bob.smith@example.com,1314675360,Good,FALSE
EMP1511,Grace,Johnson,Grace Johnson,25,Admin,New York,Active,02/12/2021,78643.43,grace.johnson@example.com,2751562778,Good,TRUE
EMP1512,Heidi,Davis,Heidi Davis,30,HR,Nevada,Active,14/05/2024,55656.8,heidi.davis@example.com,6304483607,Good,TRUE
EMP1513,Charlie,Miller,Charlie Miller,35,DevOps,Texas,Active,14/07/2022,69146.95,charlie.miller@example.com,5456676639,Excellent,FALSE
EMP1514,Charlie,Johnson,Charlie Johnson,,Admin,Florida,Active,22/09/2020,93013.58,charlie.johnson@example.com,4735047638,Average,TRUE
EMP1515,Grace,Williams,Grace Williams,40,Finance,Florida,Active,18/03/2020,87364.78,grace.williams@example.com,2831995297,Good,FALSE
EMP1516,Alice,Garcia,Alice Garcia,35,Sales,New York,Active,17/10/2023,50288.67,alice.garcia@example.com,61558107,Excellent,FALSE
EMP1517,David,Miller,David Miller,35,HR,New York,Active,24/02/2022,85233.55,david.miller@example.com,3583286341,Good,TRUE
EMP1518,Bob,Garcia,Bob Garcia,25,HR,California,Inactive,30/01/2024,86420.19,bob.garcia@example.com,5563830007,Good,FALSE
EMP1519,Grace,Johnson,Grace Johnson,30,HR,Florida,Inactive,16/03/2024,63189.82,grace.johnson@example.com,1867024402,Excellent,FALSE
EMP1520,Grace,Garcia,Grace Garcia,25,Admin,New York,Pending,25/09/2020,64783.32,grace.garcia@example.com,3041662410,Average,FALSE
EMP1521,Charlie,Davis,Charlie Davis,25,HR,Nevada,Pending,10/06/2024,52615.44,charlie.davis@example.com,1860089218,Average,FALSE
EMP1522,Eva,Miller,Eva Miller,,Sales,Texas,Pending,08/04/2020,96337.89,eva.miller@example.com,6394568043,Poor,FALSE
EMP1523,Alice,Davis,Alice Davis,25,DevOps,Texas,Inactive,28/06/2022,76617.76,alice.davis@example.com,7314976460,Excellent,TRUE
EMP1524,Heidi,Johnson,Heidi Johnson,30,Admin,Nevada,Pending,14/07/2023,50651.32,heidi.johnson@example.com,3684748835,Poor,FALSE
EMP1525,Bob,Davis,Bob Davis,,HR,Illinois,Pending,06/12/2023,59601.45,bob.davis@example.com,765817389,Poor,FALSE
EMP1526,Bob,Williams,Bob Williams,,DevOps,Illinois,Active,01/08/2021,57980.88,bob.williams@example.com,6375791451,Poor,FALSE
EMP1527,David,Johnson,David Johnson,,Admin,California,Pending,17/02/2021,75054.53,david.johnson@example.com,1182379311,Average,FALSE
EMP1528,Charlie,Johnson,Charlie Johnson,25,Sales,Florida,Active,10/11/2023,115318.7,charlie.johnson@example.com,6978930745,Excellent,FALSE
EMP1529,Alice,Johnson,Alice Johnson,25,DevOps,Texas,Active,06/09/2024,90190.69,alice.johnson@example.com,4520599603,Poor,TRUE
EMP1530,Bob,Smith,Bob Smith,,Cloud Tech,Nevada,Pending,26/07/2020,113334.56,bob.smith@example.com,3878753576,Excellent,FALSE
EMP1531,Heidi,Garcia,Heidi Garcia,35,HR,Florida,Active,23/07/2020,106922.49,heidi.garcia@example.com,8811616201,Excellent,TRUE
EMP1532,Eva,Smith,Eva Smith,35,DevOps,California,Inactive,21/02/2024,58113.07,eva.smith@example.com,8123710671,Average,TRUE
EMP1533,Alice,Smith,Alice Smith,25,Admin,Nevada,Pending,15/12/2020,73006.26,alice.smith@example.com,8728660415,Poor,TRUE
EMP1534,Eva,Williams,Eva Williams,25,HR,California,Active,21/08/2020,78054.43,eva.williams@example.com,4485959223,Poor,TRUE
EMP1535,Eva,Miller,Eva Miller,40,DevOps,Florida,Inactive,21/08/2023,112028.67,eva.miller@example.com,8395894772,Excellent,FALSE
EMP1536,Charlie,Garcia,Charlie Garcia,25,Admin,Texas,Inactive,24/04/2023,83787.24,charlie.garcia@example.com,5228705621,Good,TRUE
EMP1537,Heidi,Davis,Heidi Davis,30,Sales,Florida,Inactive,06/06/2023,52017.14,heidi.davis@example.com,7104331874,Average,TRUE
EMP1538,Charlie,Jones,Charlie Jones,40,Finance,Texas,Inactive,21/06/2022,53218.06,charlie.jones@example.com,1097921582,Average,FALSE
EMP1539,Frank,Johnson,Frank Johnson,25,DevOps,Nevada,Pending,20/04/2024,102053.67,frank.johnson@example.com,5034469458,Average,FALSE
EMP1540,David,Davis,David Davis,35,Sales,Illinois,Pending,05/12/2023,93276.73,david.davis@example.com,6488319212,Average,FALSE
EMP1541,David,Johnson,David Johnson,40,HR,Nevada,Pending,06/08/2023,76941.36,david.johnson@example.com,4249128964,Poor,TRUE
EMP1542,Alice,Williams,Alice Williams,25,DevOps,New York,Pending,04/10/2024,82850.23,alice.williams@example.com,9994973202,Poor,FALSE
EMP1543,Charlie,Johnson,Charlie Johnson,25,Finance,California,Active,08/11/2021,117910.15,charlie.johnson@example.com,3192227050,Good,FALSE
EMP1544,David,Smith,David Smith,,DevOps,Florida,Inactive,31/07/2024,66450,david.smith@example.com,287675480,Average,TRUE
EMP1545,Heidi,Garcia,Heidi Garcia,25,Finance,Florida,Inactive,31/08/2020,118646.95,heidi.garcia@example.com,3866675484,Average,FALSE
EMP1546,Alice,Jones,Alice Jones,25,Finance,Florida,Active,15/02/2023,88436.92,alice.jones@example.com,8193242686,Excellent,FALSE
EMP1547,Eva,Brown,Eva Brown,,Sales,New York,Pending,07/10/2023,81934.55,eva.brown@example.com,7418652056,Poor,FALSE
EMP1548,Alice,Johnson,Alice Johnson,30,Finance,California,Pending,20/04/2024,93383.06,alice.johnson@example.com,5639836519,Average,FALSE
EMP1549,Frank,Davis,Frank Davis,40,Cloud Tech,Texas,Pending,30/03/2021,50153.79,frank.davis@example.com,3758309450,Good,TRUE
EMP1550,Eva,Smith,Eva Smith,,Sales,California,Pending,05/08/2020,53204.47,eva.smith@example.com,5480940475,Good,FALSE
EMP1551,Charlie,Brown,Charlie Brown,40,Cloud Tech,California,Pending,05/02/2021,63128.04,charlie.brown@example.com,440907976,Poor,FALSE
EMP1552,Grace,Jones,Grace Jones,30,Finance,New York,Pending,23/11/2021,57543.6,grace.jones@example.com,2781050921,Good,TRUE
EMP1553,Bob,Brown,Bob Brown,40,Finance,Nevada,Pending,29/10/2022,59424.52,bob.brown@example.com,2161070517,Good,FALSE
EMP1554,Alice,Smith,Alice Smith,,Finance,Illinois,Inactive,07/11/2022,104675.7,alice.smith@example.com,4390552957,Poor,TRUE
EMP1555,Charlie,Garcia,Charlie Garcia,30,Cloud Tech,Florida,Pending,14/05/2023,92431.25,charlie.garcia@example.com,660138240,Average,FALSE
EMP1556,Grace,Garcia,Grace Garcia,40,Sales,Nevada,Active,14/07/2021,77850.9,grace.garcia@example.com,2704938619,Average,TRUE
EMP1557,Eva,Miller,Eva Miller,40,Admin,New York,Inactive,18/05/2023,99001,eva.miller@example.com,4485157918,Good,TRUE
EMP1558,Eva,Garcia,Eva Garcia,,HR,Nevada,Pending,07/02/2023,94280.83,eva.garcia@example.com,7111212589,Good,TRUE
EMP1559,Eva,Miller,Eva Miller,35,DevOps,New York,Pending,24/08/2023,118262.56,eva.miller@example.com,2035713431,Average,TRUE
EMP1560,Frank,Brown,Frank Brown,25,HR,Illinois,Inactive,08/04/2023,89944.67,frank.brown@example.com,4064242955,Poor,FALSE
EMP1561,Grace,Williams,Grace Williams,,HR,Florida,Active,06/12/2022,57452.93,grace.williams@example.com,3343244740,Good,TRUE
EMP1562,Alice,Davis,Alice Davis,25,Admin,California,Active,09/08/2021,97837.32,alice.davis@example.com,7595587208,Excellent,FALSE
EMP1563,Alice,Davis,Alice Davis,35,Admin,Illinois,Active,04/01/2022,106981.84,alice.davis@example.com,6289365434,Poor,TRUE
EMP1564,David,Brown,David Brown,,Finance,New York,Pending,25/05/2024,105778.36,david.brown@example.com,8841834373,Good,TRUE
EMP1565,Alice,Johnson,Alice Johnson,40,Finance,Florida,Pending,02/10/2021,117608.32,alice.johnson@example.com,182727954,Good,TRUE
EMP1566,Eva,Johnson,Eva Johnson,30,Sales,Florida,Active,21/07/2023,99324.03,eva.johnson@example.com,9690515025,Excellent,FALSE
EMP1567,David,Garcia,David Garcia,30,HR,Florida,Active,30/10/2023,55212.83,david.garcia@example.com,7551254277,Excellent,TRUE
EMP1568,Bob,Davis,Bob Davis,40,Cloud Tech,Florida,Inactive,13/02/2023,68496.77,bob.davis@example.com,2079799666,Average,FALSE
EMP1569,Eva,Davis,Eva Davis,25,HR,Florida,Pending,13/11/2020,52795.84,eva.davis@example.com,3459576402,Poor,FALSE
EMP1570,Alice,Miller,Alice Miller,,DevOps,California,Inactive,05/06/2024,90087.39,alice.miller@example.com,8166496901,Poor,FALSE
EMP1571,Frank,Williams,Frank Williams,,Admin,New York,Pending,19/05/2020,105038.08,frank.williams@example.com,8249839224,Average,FALSE
EMP1572,Grace,Smith,Grace Smith,25,HR,New York,Active,20/09/2023,73231.85,grace.smith@example.com,142576269,Poor,FALSE
EMP1573,David,Johnson,David Johnson,,Sales,Florida,Pending,13/08/2024,102649.36,david.johnson@example.com,2324412335,Poor,FALSE
EMP1574,Bob,Davis,Bob Davis,35,Finance,New York,Pending,10/06/2023,114302.51,bob.davis@example.com,1328507250,Poor,FALSE
EMP1575,Alice,Miller,Alice Miller,35,Finance,Texas,Inactive,09/06/2021,87816.61,alice.miller@example.com,7863767315,Poor,FALSE
EMP1576,Frank,Jones,Frank Jones,,Sales,Florida,Inactive,30/03/2020,70750.38,frank.jones@example.com,2526546967,Poor,FALSE
EMP1577,Frank,Miller,Frank Miller,,Cloud Tech,Texas,Active,02/05/2024,N/A,frank.miller@example.com,1579039234,Excellent,TRUE
EMP1578,Bob,Johnson,Bob Johnson,30,DevOps,Nevada,Active,06/11/2024,97978.36,bob.johnson@example.com,5580996131,Poor,TRUE
EMP1579,David,Johnson,David Johnson,,DevOps,Nevada,Inactive,17/08/2023,107172.8,david.johnson@example.com,7303461561,Excellent,TRUE
EMP1580,Charlie,Miller,Charlie Miller,25,Finance,Nevada,Inactive,18/03/2020,56126.46,charlie.miller@example.com,6244670461,Poor,TRUE
